station_id,root_grdc_no,test_start_year,test_end_year
6335150,6435060,2017,2020
6136500,6435060,2017,2020
6935220,6435060,2017,2020
6335156,6435060,2017,2020
6335671,6435060,2017,2020
6335675,6435060,2017,2020
6335676,6435060,2017,2020
6335167,6435060,2017,2020
6335680,6435060,2017,2020
6335681,6435060,2017,2020
6335170,6435060,2017,2020
6335175,6435060,2017,2020
6136520,6435060,2017,2020
6335690,6435060,2017,2020
6335180,6435060,2017,2020
6335696,6435060,2017,2020
6335190,6435060,2017,2020
6335710,6435060,2017,2020
6335200,6435060,2017,2020
6335730,6435060,2017,2020
6435060,6435060,2017,2020
6335735,6435060,2017,2020
6935300,6435060,2017,2020
6935301,6435060,2017,2020
6935302,6435060,2017,2020
6335240,6435060,2017,2020
6235400,6435060,2017,2020
6935310,6435060,2017,2020
6935314,6435060,2017,2020
6935320,6435060,2017,2020
6336800,6435060,2017,2020
6935330,6435060,2017,2020
6935331,6435060,2017,2020
6935335,6435060,2017,2020
6935350,6435060,2017,2020
6335800,6435060,2017,2020
6335290,6435060,2017,2020
6335291,6435060,2017,2020
6935361,6435060,2017,2020
6335300,6435060,2017,2020
6335301,6435060,2017,2020
6335302,6435060,2017,2020
6335303,6435060,2017,2020
6335304,6435060,2017,2020
6135110,6435060,2017,2020
6135120,6435060,2017,2020
6335830,6435060,2017,2020
6136151,6435060,2017,2020
6935387,6435060,2017,2020
6935390,6435060,2017,2020
6136160,6435060,2017,2020
6935400,6435060,2017,2020
6935401,6435060,2017,2020
6935402,6435060,2017,2020
6235500,6435060,2017,2020
6935410,6435060,2017,2020
6935412,6435060,2017,2020
6336510,6435060,2017,2020
6335350,6435060,2017,2020
6336900,6435060,2017,2020
6935430,6435060,2017,2020
6136200,6435060,2017,2020
6136201,6435060,2017,2020
6136202,6435060,2017,2020
6235530,6435060,2017,2020
6336910,6435060,2017,2020
6235535,6435060,2017,2020
6336920,6435060,2017,2020
6135200,6435060,2017,2020
6336930,6435060,2017,2020
6342050,6435060,2017,2020
6935460,6435060,2017,2020
6135210,6435060,2017,2020
6335410,6435060,2017,2020
6935500,6435060,2017,2020
6335450,6435060,2017,2020
6235100,6435060,2017,2020
6235101,6435060,2017,2020
6235102,6435060,2017,2020
6335460,6435060,2017,2020
6235110,6435060,2017,2020
6836200,6435060,2017,2020
6335465,6435060,2017,2020
6935020,6435060,2017,2020
6335470,6435060,2017,2020
6836210,6435060,2017,2020
6336500,6435060,2017,2020
6935540,6435060,2017,2020
6836220,6435060,2017,2020
6935550,6435060,2017,2020
6458753,6458010,2017,2023
6458510,6458010,2017,2023
6158100,6458010,2017,2023
6458010,6458010,2017,2023
6458530,6458010,2017,2023
6458406,6458010,2017,2023
6458924,6458010,2017,2023
6458540,6458010,2017,2023
6458420,6458010,2017,2023
6458805,6458010,2017,2023
6458809,6458010,2017,2023
6458555,6458010,2017,2023
6458560,6458010,2017,2023
6458950,6458010,2017,2023
6458440,6458010,2017,2023
6458450,6458010,2017,2023
6458200,6458010,2017,2023
6458713,6458010,2017,2023
6458201,6458010,2017,2023
6458203,6458010,2017,2023
6458460,6458010,2017,2023
6458605,6458010,2017,2023
6458863,6458010,2017,2023
6458613,6458010,2017,2023
6458620,6458010,2017,2023
6574721,6574150,2017,2022
6574727,6574150,2017,2022
6574350,6574150,2017,2022
6574351,6574150,2017,2022
6574352,6574150,2017,2022
6574360,6574150,2017,2022
6574364,6574150,2017,2022
6574108,6574150,2017,2022
6574366,6574150,2017,2022
6574373,6574150,2017,2022
6574011,6574150,2017,2022
6574403,6574150,2017,2022
6574150,6574150,2017,2022
6574663,6574150,2017,2022
6574152,6574150,2017,2022
6574154,6574150,2017,2022
6574413,6574150,2017,2022
6573301,6574150,2017,2022
6574711,6574150,2017,2022
6246400,6742500,2017,2020
6242820,6742500,2017,2020
6342660,6742500,2017,2020
6442500,6742500,2017,2020
6243850,6742500,2017,2020
6242830,6742500,2017,2020
6646800,6742500,2017,2020
6243350,6742500,2017,2020
6742552,6742500,2017,2020
6243355,6742500,2017,2020
6243360,6742500,2017,2020
6242850,6742500,2017,2020
6744100,6742500,2017,2020
6547500,6742500,2017,2020
6444600,6742500,2017,2020
6142520,6742500,2017,2020
6444090,6742500,2017,2020
6442050,6742500,2017,2020
6444100,6742500,2017,2020
6243400,6742500,2017,2020
6444110,6742500,2017,2020
6243410,6742500,2017,2020
6342230,6742500,2017,2020
6142551,6742500,2017,2020
6545500,6742500,2017,2020
6545501,6742500,2017,2020
6242910,6742500,2017,2020
6242401,6742500,2017,2020
6144100,6742500,2017,2020
6442600,6742500,2017,2020
6242920,6742500,2017,2020
6242930,6742500,2017,2020
6242420,6742500,2017,2020
6442100,6742500,2017,2020
6242933,6742500,2017,2020
6243450,6742500,2017,2020
6242940,6742500,2017,2020
6242950,6742500,2017,2020
6242951,6742500,2017,2020
6744200,6742500,2017,2020
6744201,6742500,2017,2020
6142601,6742500,2017,2020
6342800,6742500,2017,2020
6142100,6742500,2017,2020
6142101,6742500,2017,2020
6144150,6742500,2017,2020
6342810,6742500,2017,2020
6545050,6742500,2017,2020
6142620,6742500,2017,2020
6142110,6742500,2017,2020
6342820,6742500,2017,2020
6444200,6742500,2017,2020
6142120,6742500,2017,2020
6342830,6742500,2017,2020
6142640,6742500,2017,2020
6546610,6742500,2017,2020
6742200,6742500,2017,2020
6742201,6742500,2017,2020
6246590,6742500,2017,2020
6545600,6742500,2017,2020
6545601,6742500,2017,2020
6142660,6742500,2017,2020
6242501,6742500,2017,2020
6142150,6742500,2017,2020
6144200,6742500,2017,2020
6545101,6742500,2017,2020
6242510,6742500,2017,2020
6545102,6742500,2017,2020
6246605,6742500,2017,2020
6242515,6742500,2017,2020
6246612,6742500,2017,2020
6246611,6742500,2017,2020
6243030,6742500,2017,2020
6545110,6742500,2017,2020
6142680,6742500,2017,2020
6242520,6742500,2017,2020
6142170,6742500,2017,2020
6444250,6742500,2017,2020
6246100,6742500,2017,2020
6246620,6742500,2017,2020
6242530,6742500,2017,2020
6242020,6742500,2017,2020
6544100,6742500,2017,2020
6545125,6742500,2017,2020
6246630,6742500,2017,2020
6246631,6742500,2017,2020
6246633,6742500,2017,2020
6243050,6742500,2017,2020
6246635,6742500,2017,2020
6246632,6742500,2017,2020
6246120,6742500,2017,2020
6242030,6742500,2017,2020
6142190,6742500,2017,2020
6246121,6742500,2017,2020
6246130,6742500,2017,2020
6342900,6742500,2017,2020
6242550,6742500,2017,2020
6142200,6742500,2017,2020
6246140,6742500,2017,2020
6246145,6742500,2017,2020
6242050,6742500,2017,2020
6342920,6742500,2017,2020
6246155,6742500,2017,2020
6342926,6742500,2017,2020
6342927,6742500,2017,2020
6342928,6742500,2017,2020
6246160,6742500,2017,2020
6342930,6742500,2017,2020
6342931,6742500,2017,2020
6542100,6742500,2017,2020
6246165,6742500,2017,2020
6444310,6742500,2017,2020
6342935,6742500,2017,2020
6242070,6742500,2017,2020
6246161,6742500,2017,2020
6246170,6742500,2017,2020
6342945,6742500,2017,2020
6545700,6742500,2017,2020
6246180,6742500,2017,2020
6545190,6742500,2017,2020
6342951,6742500,2017,2020
6242600,6742500,2017,2020
6142250,6742500,2017,2020
6144300,6742500,2017,2020
6246700,6742500,2017,2020
6246701,6742500,2017,2020
6246190,6742500,2017,2020
6243120,6742500,2017,2020
6342960,6742500,2017,2020
6242610,6742500,2017,2020
6545200,6742500,2017,2020
6142260,6742500,2017,2020
6242613,6742500,2017,2020
6246710,6742500,2017,2020
6242615,6742500,2017,2020
6246195,6742500,2017,2020
6342970,6742500,2017,2020
6242620,6742500,2017,2020
6442300,6742500,2017,2020
6142270,6742500,2017,2020
6444350,6742500,2017,2020
6242110,6742500,2017,2020
6342980,6742500,2017,2020
6242630,6742500,2017,2020
6242631,6742500,2017,2020
6242120,6742500,2017,2020
6343500,6742500,2017,2020
6242130,6742500,2017,2020
6444380,6742500,2017,2020
6242140,6742500,2017,2020
6144350,6742500,2017,2020
6142300,6742500,2017,2020
6343520,6742500,2017,2020
6342502,6742500,2017,2020
6242150,6742500,2017,2020
6444400,6742500,2017,2020
6242160,6742500,2017,2020
6546802,6742500,2017,2020
6342520,6742500,2017,2020
6542200,6742500,2017,2020
6342522,6742500,2017,2020
6242170,6742500,2017,2020
6943100,6742500,2017,2020
6343550,6742500,2017,2020
6243200,6742500,2017,2020
6243201,6742500,2017,2020
6742400,6742500,2017,2020
6343555,6742500,2017,2020
6242180,6742500,2017,2020
6943110,6742500,2017,2020
6343560,6742500,2017,2020
6545800,6742500,2017,2020
6243210,6742500,2017,2020
6943115,6742500,2017,2020
6242700,6742500,2017,2020
6243220,6742500,2017,2020
6545300,6742500,2017,2020
6242710,6742500,2017,2020
6242200,6742500,2017,2020
6243230,6742500,2017,2020
6243235,6742500,2017,2020
6243240,6742500,2017,2020
6243245,6742500,2017,2020
6943150,6742500,2017,2020
6243250,6742500,2017,2020
6742451,6742500,2017,2020
6742452,6742500,2017,2020
6744500,6742500,2017,2020
6342070,6742500,2017,2020
6943160,6742500,2017,2020
6343100,6742500,2017,2020
6243260,6742500,2017,2020
6242240,6742500,2017,2020
6342081,6742500,2017,2020
6943170,6742500,2017,2020
6243270,6742500,2017,2020
6343110,6742500,2017,2020
6342600,6742500,2017,2020
6343111,6742500,2017,2020
6242250,6742500,2017,2020
6242251,6742500,2017,2020
6343120,6742500,2017,2020
6444500,6742500,2017,2020
6342100,6742500,2017,2020
6242260,6742500,2017,2020
6243800,6742500,2017,2020
6342105,6742500,2017,2020
6242270,6742500,2017,2020
6342625,6742500,2017,2020
6742500,6742500,2017,2020
6243300,6742500,2017,2020
6342630,6742500,2017,2020
6242280,6742500,2017,2020
6242281,6742500,2017,2020
6342120,6742500,2017,2020
6242800,6742500,2017,2020
6342130,6742500,2017,2020
6242290,6742500,2017,2020
6242810,6742500,2017,2020
6545401,6742500,2017,2020
6342650,6742500,2017,2020
6242300,6742500,2017,2020
6342655,6742500,2017,2020
6854700,6854700,2017,2024
6854701,6854700,2017,2024
6854702,6854700,2017,2024
6854703,6854700,2017,2024
6854704,6854700,2017,2024
6854705,6854700,2017,2024
6854706,6854700,2017,2024
6854708,6854700,2017,2024
6854710,6854700,2017,2024
6854711,6854700,2017,2024
6854714,6854700,2017,2024
71200000,77150000,2017,2023
73600000,77150000,2017,2023
74800000,77150000,2017,2023
74320000,77150000,2017,2023
74880000,77150000,2017,2023
75200000,77150000,2017,2023
75600000,77150000,2017,2023
72810000,77150000,2017,2023
73770000,77150000,2017,2023
75295000,77150000,2017,2023
70100000,77150000,2017,2023
74100000,77150000,2017,2023
70500000,77150000,2017,2023
71300000,77150000,2017,2023
74900000,77150000,2017,2023
75780000,77150000,2017,2023
75700000,77150000,2017,2023
72430000,77150000,2017,2023
74270000,77150000,2017,2023
74750000,77150000,2017,2023
75550000,77150000,2017,2023
75230000,77150000,2017,2023
77150000,77150000,2017,2023
76750000,77150000,2017,2023
70200000,77150000,2017,2023
72680000,77150000,2017,2023
73960000,77150000,2017,2023
74205000,77150000,2017,2023
71250000,77150000,2017,2023
74370000,77150000,2017,2023
74295000,77150000,2017,2023
70300000,77150000,2017,2023
73900000,77150000,2017,2023
74460000,77150000,2017,2023
74700000,77150000,2017,2023
76300000,77150000,2017,2023
72849000,77150000,2017,2023
72630000,77150000,2017,2023
71350001,77150000,2017,2023
73350000,77150000,2017,2023
74470000,77150000,2017,2023
76310000,77150000,2017,2023
72715000,77150000,2017,2023
13600002,17050001,2017,2020
14330000,17050001,2017,2020
17050001,17050001,2017,2020
15130000,17050001,2017,2020
15930000,17050001,2017,2020
12500000,17050001,2017,2020
14100000,17050001,2017,2020
15700000,17050001,2017,2020
13150000,17050001,2017,2020
13470000,17050001,2017,2020
13710001,17050001,2017,2020
13870000,17050001,2017,2020
14350000,17050001,2017,2020
14526000,17050001,2017,2020
15550000,17050001,2017,2020
14515000,17050001,2017,2020
11400000,17050001,2017,2020
12520000,17050001,2017,2020
13880000,17050001,2017,2020
14440000,17050001,2017,2020
14680001,17050001,2017,2020
15400000,17050001,2017,2020
15800000,17050001,2017,2020
12370000,17050001,2017,2020
11500000,17050001,2017,2020
12700000,17050001,2017,2020
13750000,17050001,2017,2020
15030000,17050001,2017,2020
15910000,17050001,2017,2020
34020000,34879500,2017,2023
34060000,34879500,2017,2023
34251000,34879500,2017,2023
34660000,34879500,2017,2023
34789000,34879500,2017,2023
34879500,34879500,2017,2023
34070000,34879500,2017,2023
34090000,34879500,2017,2023
34130000,34879500,2017,2023
34170000,34879500,2017,2023
34571000,34879500,2017,2023
34690000,34879500,2017,2023
34730000,34879500,2017,2023
34750000,34879500,2017,2023
34311000,34879500,2017,2023
34770000,34879500,2017,2023
36020000,36390000,2017,2023
36160000,36390000,2017,2023
36320000,36390000,2017,2023
36125000,36390000,2017,2023
36045000,36390000,2017,2023
36130000,36390000,2017,2023
36210000,36390000,2017,2023
36290000,36390000,2017,2023
36250000,36390000,2017,2023
36390000,36390000,2017,2023
43200000,49705000,2017,2022
40800001,49705000,2017,2022
45131000,49705000,2017,2022
45840000,49705000,2017,2022
41440005,49705000,2017,2022
40037000,49705000,2017,2022
41685000,49705000,2017,2022
42089998,49705000,2017,2022
40330000,49705000,2017,2022
40170000,49705000,2017,2022
41050000,49705000,2017,2022
41818000,49705000,2017,2022
42250000,49705000,2017,2022
42490000,49705000,2017,2022
44250000,49705000,2017,2022
45210000,49705000,2017,2022
41135000,49705000,2017,2022
45770000,49705000,2017,2022
40100000,49705000,2017,2022
41300000,49705000,2017,2022
41380000,49705000,2017,2022
41780002,49705000,2017,2022
43300000,49705000,2017,2022
44500000,49705000,2017,2022
45220000,49705000,2017,2022
48020000,49705000,2017,2022
40025000,49705000,2017,2022
40185000,49705000,2017,2022
46105000,49705000,2017,2022
49705000,49705000,2017,2022
44670000,49705000,2017,2022
48590000,49705000,2017,2022
46035000,49705000,2017,2022
40040000,49705000,2017,2022
40680000,49705000,2017,2022
42840000,49705000,2017,2022
44200000,49705000,2017,2022
43880000,49705000,2017,2022
45480000,49705000,2017,2022
45880000,49705000,2017,2022
45960001,49705000,2017,2022
46360000,49705000,2017,2022
46610000,49705000,2017,2022
46770000,49705000,2017,2022
49330000,49705000,2017,2022
40050000,49705000,2017,2022
40850000,49705000,2017,2022
42210000,49705000,2017,2022
41410000,49705000,2017,2022
41650002,49705000,2017,2022
41890000,49705000,2017,2022
42290000,49705000,2017,2022
42690001,49705000,2017,2022
44290002,49705000,2017,2022
45298000,49705000,2017,2022
45170001,49705000,2017,2022
46455000,49705000,2017,2022
40811100,49705000,2017,2022
48290000,49705000,2017,2022
41260000,49705000,2017,2022
40060001,49705000,2017,2022
45260000,49705000,2017,2022
46650000,49705000,2017,2022
49370000,49705000,2017,2022
40549998,49705000,2017,2022
40150000,49705000,2017,2022
40710000,49705000,2017,2022
41990000,49705000,2017,2022
43670000,49705000,2017,2022
45590000,49705000,2017,2022
45910001,49705000,2017,2022
46902000,49705000,2017,2022
42395000,49705000,2017,2022
41199998,49705000,2017,2022
56240000,56994510,2017,2021
56640000,56994510,2017,2021
56800000,56994510,2017,2021
56992000,56994510,2017,2021
56960005,56994510,2017,2021
56484998,56994510,2017,2021
56991500,56994510,2017,2021
56990990,56994510,2017,2021
56993551,56994510,2017,2021
56090000,56994510,2017,2021
56415000,56994510,2017,2021
56335001,56994510,2017,2021
56659998,56994510,2017,2021
56500000,56994510,2017,2021
56425000,56994510,2017,2021
56825000,56994510,2017,2021
56510000,56994510,2017,2021
56846000,56994510,2017,2021
56990000,56994510,2017,2021
56110005,56994510,2017,2021
56696000,56994510,2017,2021
56920000,56994510,2017,2021
56989001,56994510,2017,2021
56994510,56994510,2017,2021
56610000,56994510,2017,2021
56978000,56994510,2017,2021
56055000,56994510,2017,2021
56983000,56994510,2017,2021
56028000,56994510,2017,2021
56860000,56994510,2017,2021
56940002,56994510,2017,2021
56065000,56994510,2017,2021
56075000,56994510,2017,2021
56870000,56994510,2017,2021
56539000,56994510,2017,2021
56891900,56994510,2017,2021
56719998,56994510,2017,2021
58720000,58974000,2017,2021
58736000,58974000,2017,2021
58880001,58974000,2017,2021
58960000,58974000,2017,2021
58405000,58974000,2017,2021
58917000,58974000,2017,2021
58730001,58974000,2017,2021
58516500,58974000,2017,2021
58735000,58974000,2017,2021
58795000,58974000,2017,2021
58425000,58974000,2017,2021
58585000,58974000,2017,2021
58825000,58974000,2017,2021
58030000,58974000,2017,2021
58750000,58974000,2017,2021
58670002,58974000,2017,2021
58846000,58974000,2017,2021
58974000,58974000,2017,2021
58910000,58974000,2017,2021
58099000,58974000,2017,2021
58755000,58974000,2017,2021
58040000,58974000,2017,2021
58520000,58974000,2017,2021
58920000,58974000,2017,2021
58765001,58974000,2017,2021
58434000,58974000,2017,2021
58530000,58974000,2017,2021
58610000,58974000,2017,2021
58770000,58974000,2017,2021
58850000,58974000,2017,2021
58930000,58974000,2017,2021
58183000,58974000,2017,2021
58535000,58974000,2017,2021
58235100,58974000,2017,2021
58060000,58974000,2017,2021
58204000,58974000,2017,2021
58220000,58974000,2017,2021
58380001,58974000,2017,2021
58827000,58974000,2017,2021
58940000,58974000,2017,2021
58305001,58974000,2017,2021
58470000,58974000,2017,2021
58550001,58974000,2017,2021
58630002,58974000,2017,2021
58870000,58974000,2017,2021
58480500,58974000,2017,2021
58934000,58974000,2017,2021
58142200,58974000,2017,2021
64764000,64830000,2017,2021
64820000,64830000,2017,2021
64776100,64830000,2017,2021
64795000,64830000,2017,2021
64773000,64830000,2017,2021
64785000,64830000,2017,2021
64771500,64830000,2017,2021
64799500,64830000,2017,2021
64810000,64830000,2017,2021
64830000,64830000,2017,2021
64775000,64830000,2017,2021
64815000,64830000,2017,2021
64767000,64830000,2017,2021
